sentence_id,words,labels
640,discrepancy,I-C-2
640,",",O
640,ego,O
640,vehicle,O
640,s,O
640,path,O
640,was,O
640,off,O
640,to,O
640,right,O
640,for,O
640,about,O
640,0.3m,O
640,.,O
641,prediction,B-C-2
641,discrepancy,I-C-2
641,",",O
641,prediction,B-C-2
641,for,I-C-2
641,a,I-C-2
641,crossing,I-C-2
641,pedestrian,I-C-2
641,was,O
641,not,O
641,accurate,O
641,",",O
641,caused,O
641,ego,B-E
641,vehicle,I-E
641,constantly,I-E
641,changing,I-E
641,decision,I-E
641,.,O
642,prediction,B-C-2
642,discrepancy,I-C-2
642,",",O
642,a,O
642,vehicle,O
642,in,O
642,the,O
642,front,O
642,was,O
642,backing,O
642,up,O
642,",",O
642,ego,O
642,was,O
642,not,O
642,able,O
642,to,O
642,predict,O
642,this,O
642,behavior,O
642,correctly,O
642,.,O
643,perception,B-C-0
643,discrepancy,I-C-0
643,",",O
643,ego,O
643,vehicle,O
643,was,O
643,about,O
643,to,O
643,make,O
643,a,O
643,right,O
643,turn,O
643,",",O
643,not,O
643,picking,O
643,up,O
643,a,O
643,fast,O
643,coming,O
643,traffic,O
643,in,O
643,time,O
643,",",O
643,which,O
643,caused,O
643,ego,B-E
643,not,I-E
643,yielding,I-E
643,long,I-E
643,enough,I-E
643,.,O
644,planner,B-C-2
644,discrepancy,I-C-2
644,",",O
644,ego,O
644,vehicle,O
644,s,O
644,path,O
644,was,O
644,too,O
644,close,O
644,to,O
644,a,O
644,parked,O
644,vehicle,O
644,on,O
644,the,O
644,right,O
644,side,O
644,.,O
645,perception,B-C-0
645,discrepancy,I-C-0
645,",",O
645,ego,O
645,vehicle,O
645,could,O
645,not,O
645,recognize,O
645,a,O
645,golf,O
645,cart,O
645,correctly,O
645,.,O
646,localization,B-C-1
646,discrepancy,I-C-1
646,",",O
646,ego,O
646,vehicle,O
646,came,O
646,to,O
646,fully,O
646,stop,O
646,after,O
646,localization,O
646,became,O
646,unstable,O
646,.,O
647,planner,B-C-2
647,discrepancy,I-C-2
647,",",O
647,ego,O
647,vehicle,O
647,was,O
647,following,O
647,too,O
647,close,O
647,to,O
647,other,O
647,vehicle,O
647,in,O
647,the,O
647,front,O
647,.,O
648,controller,B-C-3
648,discrepancy,I-C-3
648,",",O
648,ego,O
648,vehicle,O
648,was,O
648,about,O
648,to,O
648,go,O
648,sideways,O
648,.,O
649,perception,B-C-0
649,discrepancy,I-C-0
649,",",O
649,ego,O
649,vehicle,O
649,lost,O
649,perception,O
649,on,O
649,traffic,O
649,light,O
649,for,O
649,a,O
649,brief,O
649,moment,O
649,when,O
649,it,O
649,was,O
649,about,O
649,to,O
649,crossing,O
649,intersection,O
649,.,O
650,controller,B-C-3
650,discrepancy,I-C-3
650,",",O
650,ego,O
650,vehicle,O
650,moved,O
650,left,O
650,and,O
650,exceeded,O
650,lateral,O
650,safe,O
650,distance,O
650,with,O
650,other,O
650,vehicle,O
650,on,O
650,the,O
650,adjacent,O
650,lane,O
650,.,O
651,controller,B-C-3
651,discrepancy,I-C-3
651,",",O
651,ego,O
651,vehicle,O
651,moved,O
651,right,O
651,and,O
651,exceeded,O
651,lateral,O
651,safe,O
651,distance,O
651,with,O
651,other,O
651,vehicle,O
651,on,O
651,the,O
651,adjacent,O
651,lane,O
651,.,O
652,safety,B-C-4
652,precaution,I-C-4
652,:,O
652,radar,O
652,detection,O
652,performance,O
652,was,O
652,not,O
652,ideal,O
652,at,O
652,the,O
652,time,O
652,to,O
652,detect,O
652,objects,O
652,",",O
652,which,O
652,jumps,O
652,between,O
652,objects,O
652,on,O
652,the,O
652,left,O
652,and,O
652,right,O
652,.,O
652,test,O
652,driver,O
652,disengaged,O
652,to,O
652,log,O
652,issue,O
652,for,O
652,further,B-C-8
652,examination,I-C-8
652,.,O
653,perception,B-C-0
653,issue,I-C-0
653,:,O
653,perception,O
653,module,O
653,decided,O
653,to,O
653,stop,O
653,for,O
653,a,O
653,yellow,O
653,light,O
653,",",O
653,but,O
653,the,O
653,deacceleration,O
653,was,O
653,not,O
653,enough,O
653,to,O
653,stop,O
653,in,O
653,time,O
653,due,O
653,to,O
653,the,B-C-0
653,late,I-C-0
653,perception,I-C-0
653,.,O
653,test,O
653,driver,O
653,disengaged,O
653,to,O
653,log,O
653,issue,O
653,for,O
653,further,B-C-8
653,examination,I-C-8
653,.,O
654,motion,B-C-2
654,and,I-C-2
654,planning,I-C-2
654,issue,I-C-2
654,:,O
654,the,O
654,vehicle,O
654,s,O
654,planned,O
654,path,O
654,/,O
654,trajectory,O
654,were,O
654,not,O
654,ideal,O
654,for,O
654,street,O
654,setting,O
654,causing,O
654,the,O
654,testing,O
654,vehicle,O
654,to,O
654,be,O
654,off-centered,O
654,.,O
654,test,O
654,driver,O
654,disengaged,O
654,to,O
654,log,O
654,issue,O
654,for,O
654,further,B-C-8
654,examination,I-C-8
654,.,O
655,motion,B-C-2
655,and,I-C-2
655,planning,I-C-2
655,issue,I-C-2
655,:,O
655,the,O
655,vehicle,O
655,was,O
655,oscillating,O
655,in,O
655,a,O
655,curve,O
655,and,O
655,going,O
655,out,O
655,of,O
655,the,O
655,lane,O
655,.,O
655,test,O
655,driver,O
655,disengaged,O
655,to,O
655,log,O
655,issue,O
655,for,O
655,further,B-C-8
655,examination,I-C-8
655,.,O
656,control,B-C-3
656,issue,I-C-3
656,:,O
656,control,O
656,performance,O
656,was,O
656,not,O
656,ideal,O
656,to,O
656,follow,O
656,the,O
656,path,O
656,/,O
656,trajectory,O
656,for,O
656,highway,O
656,setting,O
656,and,O
656,needed,O
656,fine,O
656,tuning,O
656,for,O
656,safe,O
656,operation,O
656,.,O
656,test,O
656,driver,O
656,disengaged,O
656,to,O
656,log,O
656,issue,O
656,for,O
656,further,B-C-8
656,examination,I-C-8
656,.,O
657,motion,B-C-2
657,and,I-C-2
657,planning,I-C-2
657,issue,I-C-2
657,:,O
657,the,O
657,vehicle,O
657,plan,O
657,speed,O
657,was,O
657,not,O
657,ideal,O
657,to,O
657,start,O
657,the,O
657,vehicle,O
657,after,O
657,stop,O
657,at,O
657,traffic,O
657,light,O
657,.,O
657,test,O
657,driver,O
657,takeover,O
657,to,O
657,start,O
657,the,O
657,vehicle,O
657,at,O
657,the,O
657,traffic,O
657,light,O
657,.,O
657,issue,O
657,has,O
657,been,O
657,logged,O
657,for,O
657,further,B-C-8
657,examination,I-C-8
657,.,O
658,safety,B-C-4
658,precaution,I-C-4
658,:,O
658,the,O
658,vehicle,O
658,was,O
658,not,O
658,performing,O
658,optimally,O
658,given,O
658,aggressive,B-C-5
658,vehicles,I-C-5
658,when,O
658,merging,O
658,the,O
658,vehicle,O
658,to,O
658,the,O
658,right,O
658,.,O
658,test,O
658,driver,O
658,disengaged,O
658,as,O
658,a,O
658,precautionary,O
658,measure,O
658,to,O
658,address,O
658,traffic,O
658,conditions,O
658,and,O
658,log,O
658,issue,O
658,for,O
658,further,B-C-8
658,examination,I-C-8
658,.,O
659,motion,B-C-2
659,and,I-C-2
659,planning,I-C-2
659,issue,I-C-2
659,:,O
659,the,O
659,vehicle,O
659,planned,O
659,speed,O
659,was,O
659,not,O
659,ideal,O
659,to,O
659,stop,O
659,the,O
659,vehicle,O
659,optimally,O
659,given,O
659,cipv,B-C-0
659,when,O
659,driving,O
659,on,O
659,curving,O
659,road,O
659,.,O
659,test,O
659,driver,O
659,takeover,O
659,to,O
659,stop,O
659,the,O
659,vehicle,O
659,at,O
659,the,O
659,time,O
659,.,O
659,issue,O
659,has,O
659,been,O
659,logged,O
659,for,O
659,further,B-C-8
659,examination,I-C-8
659,.,O
660,motion,B-C-2
660,and,I-C-2
660,planning,I-C-2
660,issue,I-C-2
660,:,O
660,the,O
660,vehicle,O
660,plan,O
660,speed,O
660,was,O
660,not,O
660,ideal,O
660,to,O
660,start,O
660,the,O
660,vehicle,O
660,after,O
660,a,O
660,fully,O
660,stop,O
660,.,O
660,test,O
660,driver,O
660,takeover,O
660,to,O
660,start,O
660,the,O
660,vehicle,O
660,.,O
660,issue,O
660,has,O
660,been,O
660,logged,O
660,for,O
660,further,B-C-8
660,examination,I-C-8
660,.,O
661,safety,B-C-4
661,precaution,I-C-4
661,:,O
661,the,O
661,vehicle,O
661,had,O
661,dbw,O
661,beeping,O
661,sound,O
661,.,O
661,test,O
661,driver,O
661,disengaged,O
661,and,O
661,log,O
661,.,O
662,perception,O
662,issue,O
662,:,O
662,the,O
662,vehicle,O
662,had,O
662,sudden,O
662,braking,O
662,due,O
662,to,O
662,FALSE,B-C-0
662,detection,I-C-0
662,.,O
662,test,O
662,driver,O
662,disengaged,O
662,and,O
662,log,O
662,the,O
662,issue,O
662,for,O
662,further,B-C-8
662,examination,I-C-8
662,.,O
663,safety,B-C-4
663,precaution,I-C-4
663,:,O
663,a,O
663,vehicle,O
663,was,O
663,behind,O
663,ego,O
663,vehicle,O
663,while,O
663,ego,O
663,vehicle,O
663,was,O
663,braking,B-E
663,heavily,I-E
663,to,O
663,yeild,B-C-5
663,an,I-C-5
663,aggressive,I-C-5
663,cut-in,I-C-5
663,vehicle,I-C-5
663,.,O
663,test,O
663,driver,O
663,disengaged,O
663,to,O
663,keep,O
663,safe,O
663,.,O
664,safety,B-C-4
664,precaution,I-C-4
664,:,O
664,the,O
664,vehicle,O
664,had,O
664,dbw,O
664,beeping,O
664,noise,O
664,.,O
664,test,O
664,driver,O
664,disengaged,O
664,and,O
664,log,O
664,.,O
665,motion,B-C-2
665,and,I-C-2
665,planning,I-C-2
665,issue,I-C-2
665,:,O
665,the,O
665,vehicle,O
665,had,O
665,routing,O
665,node,O
665,and,O
665,planning,O
665,node,O
665,communication,O
665,issue,O
665,.,O
665,lane,O
665,change,O
665,status,O
665,did,O
665,n't,O
665,finish,O
665,.,O
665,test,O
665,drivier,O
665,disengaged,O
665,and,O
665,log,O
665,for,O
665,further,B-C-8
665,examination,I-C-8
665,.,O
666,motion,B-C-2
666,and,I-C-2
666,planning,I-C-2
666,issue,I-C-2
666,:,O
666,the,O
666,vehicle,O
666,planned,O
666,trajectory,O
666,was,O
666,not,O
666,ideal,O
666,for,O
666,cut-in,O
666,vehicle,O
666,.,O
666,test,O
666,driver,O
666,disengaged,O
666,the,O
666,vehicle,O
666,and,O
666,log,O
666,for,O
666,further,B-C-8
666,examination,I-C-8
666,.,O
667,motion,B-C-2
667,and,I-C-2
667,planning,I-C-2
667,issue,I-C-2
667,:,O
667,the,O
667,vehicle,O
667,planned,O
667,a,O
667,path,O
667,which,O
667,provides,O
667,an,O
667,uncomfort,O
667,feeling,O
667,at,O
667,low,O
667,speed,O
667,.,O
667,test,O
667,driver,O
667,disengaged,O
667,and,O
667,log,O
667,for,O
667,further,B-C-8
667,examination,I-C-8
667,.,O
668,perception,B-C-0
668,issue,I-C-0
668,:,O
668,the,O
668,vehicle,O
668,had,O
668,a,B-E
668,FALSE,I-E
668,cipv,I-E
668,detection,I-E
668,due,O
668,to,O
668,the,B-C-6
668,traffic,I-C-6
668,cone,I-C-6
668,close,O
668,to,O
668,lane,O
668,edge,O
668,.,O
668,test,O
668,driver,O
668,disengaged,O
668,and,O
668,log,O
668,for,O
668,further,B-C-8
668,examination,I-C-8
668,.,O
669,perception,B-C-0
669,issue,I-C-0
669,:,O
669,the,O
669,vehicle,O
669,had,O
669,a,B-E
669,FALSE,I-E
669,cipv,I-E
669,detection,I-E
669,for,O
669,the,B-C-6
669,forward,I-C-6
669,target,I-C-6
669,.,O
669,test,O
669,driver,O
669,disengaged,O
669,and,O
669,log,O
669,for,O
669,further,B-C-8
669,examination,I-C-8
669,.,O
670,control,B-C-3
670,issue,I-C-3
670,:,O
670,control,O
670,performance,O
670,was,O
670,not,O
670,ideal,O
670,to,O
670,change,O
670,lane,O
670,and,O
670,caused,O
670,a,O
670,abort,B-E
670,of,I-E
670,lane,I-E
670,change,I-E
670,.,O
670,test,O
670,driver,O
670,disengaged,O
670,and,O
670,log,O
670,for,O
670,further,B-C-8
670,examination,I-C-8
670,.,O
671,control,B-C-3
671,issue,I-C-3
671,:,O
671,control,O
671,performance,O
671,was,O
671,not,O
671,ideal,O
671,when,O
671,the,O
671,vehicle,O
671,slowed,O
671,down,O
671,due,O
671,to,O
671,a,B-C-0
671,cipv,I-C-0
671,detected,I-C-0
671,.,O
671,test,O
671,driver,O
671,disengaged,O
671,and,O
671,log,O
671,for,O
671,further,B-C-8
671,examination,I-C-8
671,.,O
672,perception,B-C-0
672,issue,I-C-0
672,:,O
672,the,O
672,vehicle,O
672,perception,O
672,performance,O
672,was,O
672,not,O
672,ideal,O
672,due,O
672,to,O
672,lots,B-C-5
672,of,I-C-5
672,cut-in,I-C-5
672,vehicles,I-C-5
672,.,O
672,test,O
672,driver,O
672,diengaged,O
672,and,O
672,log,O
672,for,O
672,further,B-C-8
672,examination,I-C-8
672,.,O
673,perception,B-C-0
673,issue,I-C-0
673,:,O
673,the,O
673,vehicle,O
673,perception,O
673,performance,O
673,was,O
673,not,O
673,ideal,O
673,caused,O
673,the,O
673,vehicle,O
673,following,O
673,cipv,O
673,on,O
673,curve,O
673,with,O
673,a,O
673,fast,O
673,speed,O
673,.,O
673,test,O
673,driver,O
673,disengaged,O
673,and,O
673,log,O
673,for,O
673,further,B-C-8
673,examination,I-C-8
673,.,O
674,motion,B-C-2
674,and,I-C-2
674,planning,I-C-2
674,issue,I-C-2
674,:,O
674,the,O
674,vehicle,O
674,planned,O
674,path,O
674,was,O
674,not,O
674,ideal,O
674,which,O
674,did,O
674,n't,O
674,abort,O
674,lane,O
674,change,O
674,following,O
674,the,O
674,keyboard,O
674,operations,O
674,.,O
674,test,O
674,driver,O
674,disengaged,O
674,and,O
674,log,O
674,for,O
674,further,B-C-8
674,examination,I-C-8
674,.,O
675,safety,B-C-4
675,precaution,I-C-4
675,:,O
675,the,O
675,vehicle,O
675,was,O
675,not,O
675,performing,O
675,optimally,O
675,given,O
675,aggressive,B-C-5
675,cut-in,I-C-5
675,vehicle,I-C-5
675,.,O
675,test,O
675,driver,O
675,disengaged,O
675,as,O
675,a,O
675,precautionary,O
675,measure,O
675,to,O
675,address,O
675,traffic,O
675,conditions,O
675,and,O
675,log,O
675,issue,O
675,for,O
675,further,B-C-8
675,examination,I-C-8
675,.,O
676,hardware,B-C-7
676,issue,I-C-7
676,:,O
676,the,O
676,vehicle,O
676,steering,O
676,dbe,O
676,was,O
676,failed,O
676,.,O
676,test,O
676,driver,O
676,disengaged,O
676,and,O
676,log,O
676,for,O
676,further,B-C-8
676,examination,I-C-8
676,.,O
677,perception,B-C-0
677,issue,I-C-0
677,:,O
677,the,O
677,eyeq4,O
677,sensor,O
677,was,O
677,failed,O
677,.,O
677,test,O
677,driver,O
677,disengaged,O
677,and,O
677,log,O
677,for,O
677,further,B-C-8
677,examination,I-C-8
677,.,O
678,perception,B-C-0
678,issue,I-C-0
678,:,O
678,the,O
678,vehicle,O
678,detected,O
678,a,O
678,FALSE,O
678,cipv,O
678,which,O
678,shows,O
678,a,O
678,negative,O
678,cipv,O
678,speed,O
678,",",O
678,-52,O
678,test,O
678,driver,O
678,disengaged,O
678,and,O
678,log,O
678,for,O
678,further,B-C-8
678,examination,I-C-8
678,.,O
679,safety,B-C-4
679,precaution,I-C-4
679,:,O
679,the,O
679,vehicle,O
679,was,O
679,trying,O
679,to,O
679,do,O
679,the,O
679,lane,O
679,change,O
679,",",O
679,and,O
679,test,O
679,driver,O
679,disengaged,O
679,to,O
679,avoid,O
679,the,O
679,lane,O
679,change,O
679,due,O
679,to,O
679,the,B-C-6
679,traffic,I-C-6
679,.,O
680,safety,B-C-4
680,precaution,I-C-4
680,:,O
680,the,O
680,vehicle,O
680,was,O
680,not,O
680,performing,O
680,optimally,O
680,given,O
680,aggressive,B-C-5
680,cut-in,I-C-5
680,truck,I-C-5
680,.,O
680,test,O
680,driver,O
680,disengaged,O
680,as,O
680,a,O
680,precautionary,O
680,measure,O
680,to,O
680,address,O
680,traffic,O
680,conditions,O
680,and,O
680,log,O
680,issue,O
680,for,O
680,further,B-C-8
680,examination,I-C-8
680,.,O
681,perception,B-C-0
681,issue,I-C-0
681,:,O
681,the,O
681,eyeq4,O
681,sensor,O
681,was,O
681,failed,O
681,causing,O
681,lane,B-E
681,detection,I-E
681,problem,I-E
681,.,O
681,test,O
681,driver,O
681,disengaged,O
681,and,O
681,log,O
681,for,O
681,further,B-C-8
681,examination,I-C-8
681,.,O
682,motion,B-C-2
682,and,I-C-2
682,planning,I-C-2
682,issue,I-C-2
682,:,O
682,the,O
682,vehicle,O
682,planned,O
682,a,O
682,path,O
682,causing,O
682,the,O
682,vehicle,O
682,complete,B-E
682,stop,I-E
682,on,O
682,the,O
682,road,O
682,.,O
682,test,O
682,driver,O
682,disengaged,O
682,and,O
682,log,O
682,the,O
682,issue,O
682,for,O
682,further,B-C-8
682,examination,I-C-8
683,safety,B-C-4
683,precaution,I-C-4
683,:,O
683,the,O
683,vehicle,O
683,drop,O
683,the,O
683,speed,O
683,while,O
683,there,O
683,is,O
683,a,B-C-5
683,aggressive,I-C-5
683,vehicle,I-C-5
683,behind,I-C-5
683,.,O
683,test,O
683,driver,O
683,disengaged,O
683,and,O
683,log,O
683,it,O
683,.,O
684,safety,B-C-4
684,precaution,I-C-4
684,:,O
684,the,O
684,vehicle,O
684,steering,O
684,to,O
684,operate,O
684,vehicle,O
684,while,O
684,heavy,O
684,traffic,O
684,around,O
684,.,O
684,test,O
684,driver,O
684,disengaged,O
684,and,O
684,log,O
684,it,O
684,.,O
685,perception,B-C-0
685,issue,I-C-0
685,:,O
685,after,O
685,lane,O
685,change,O
685,was,O
685,initiated,O
685,",",O
685,system,O
685,changed,O
685,lane,O
685,and,O
685,then,O
685,continued,O
685,to,O
685,change,O
685,lane,O
685,to,O
685,the,O
685,next,O
685,lane,O
685,.,O
685,test,O
685,driver,O
685,takeover,O
685,to,O
685,control,O
685,the,O
685,vehicle,O
685,and,O
685,log,O
685,the,O
685,issue,O
685,.,O
686,motion,B-C-2
686,and,I-C-2
686,planning,I-C-2
686,issue,I-C-2
686,:,O
686,the,O
686,vehicle,O
686,broke,O
686,the,O
686,setted,O
686,max,O
686,speed,O
686,to,O
686,follow,O
686,the,O
686,cut-in,O
686,vehicle,O
686,with,O
686,a,O
686,speed,O
686,higher,O
686,than,O
686,the,O
686,max,O
686,speed,O
686,setting,O
686,.,O
686,test,O
686,driver,O
686,disengaged,O
686,and,O
686,log,O
686,the,O
686,issue,O
686,for,O
686,further,B-C-8
686,examination,I-C-8
687,safety,B-C-4
687,precaution,I-C-4
687,:,O
687,the,O
687,vehicle,O
687,was,O
687,not,O
687,performing,O
687,optimally,O
687,given,O
687,aggressive,B-C-5
687,vehicles,I-C-5
687,when,O
687,there,O
687,is,O
687,a,O
687,heavy,O
687,traffic,O
687,at,O
687,traffic,O
687,light,O
687,intersection,O
687,.,O
687,test,O
687,driver,O
687,disengaged,O
687,as,O
687,a,O
687,precautionary,O
687,measure,O
687,to,O
687,address,O
687,traffic,O
687,conditions,O
687,and,O
687,log,O
687,issue,O
687,for,O
687,further,B-C-8
687,examination,I-C-8
687,.,O
688,safety,B-C-4
688,precaution,I-C-4
688,:,O
688,the,O
688,vehicle,O
688,was,O
688,not,O
688,performing,O
688,optimally,O
688,given,O
688,aggressive,B-C-5
688,vehicles,I-C-5
688,when,O
688,vehicle,O
688,is,O
688,merging,O
688,.,O
688,test,O
688,driver,O
688,disengaged,O
688,as,O
688,a,O
688,precautionary,O
688,measure,O
688,to,O
688,address,O
688,traffic,O
688,conditions,O
688,and,O
688,log,O
688,issue,O
688,for,O
688,further,B-C-8
688,examination,I-C-8
688,.,O
689,motion,B-C-2
689,and,I-C-2
689,planning,I-C-2
689,issue,I-C-2
689,:,O
689,the,O
689,vehicle,O
689,recognized,O
689,a,O
689,bike,O
689,as,O
689,cipv,O
689,but,O
689,planned,O
689,to,O
689,accelerate,O
689,when,O
689,the,O
689,bike,O
689,is,O
689,coming,O
689,from,O
689,the,O
689,left,O
689,.,O
689,test,O
689,driver,O
689,disengaged,O
689,and,O
689,log,O
689,the,O
689,issue,O
689,for,O
689,further,B-C-8
689,examination,I-C-8
689,.,O
690,motion,B-C-2
690,and,I-C-2
690,planning,I-C-2
690,issue,I-C-2
690,:,O
690,the,O
690,vehicle,O
690,continued,O
690,to,O
690,creep,O
690,ahead,O
690,after,O
690,a,O
690,stop,O
690,for,O
690,cipv,O
690,at,O
690,a,O
690,traffic,O
690,light,O
690,.,O
690,test,O
690,driver,O
690,disengaged,O
690,the,O
690,vehicle,O
690,and,O
690,log,O
690,the,O
690,issue,O
690,for,O
690,further,B-C-8
690,examination,I-C-8
690,.,O
691,motion,B-C-2
691,and,I-C-2
691,planning,I-C-2
691,issue,I-C-2
691,:,O
691,the,O
691,vehicle,O
691,was,O
691,too,O
691,slow,O
691,to,O
691,start,O
691,after,O
691,a,O
691,stop,O
691,for,O
691,the,O
691,traffic,O
691,light,O
691,.,O
691,test,O
691,driver,O
691,takeover,O
691,the,O
691,control,O
691,to,O
691,start,O
691,vehicle,O
691,and,O
691,log,O
691,the,O
691,issue,O
691,for,O
691,furthe,B-C-8
691,examination,I-C-8
691,.,O
692,motion,B-C-2
692,and,I-C-2
692,planning,I-C-2
692,issue,I-C-2
692,:,O
692,the,O
692,vehicle,O
692,was,O
692,too,O
692,slow,O
692,to,O
692,stop,O
692,with,O
692,vehicles,O
692,ahead,O
692,at,O
692,a,O
692,traffic,O
692,light,O
692,.,O
692,test,O
692,driver,O
692,disengaged,O
692,and,O
692,log,O
692,the,O
692,issue,O
692,.,O
693,safety,B-C-4
693,precaution,I-C-4
693,:,O
693,the,O
693,vehicle,O
693,was,O
693,not,O
693,performing,O
693,optimally,O
693,given,O
693,aggressive,B-C-5
693,vehicles,I-C-5
693,when,O
693,it,O
693,is,O
693,merging,O
693,.,O
693,test,O
693,driver,O
693,disengaged,O
693,as,O
693,a,O
693,precautionary,O
693,measure,O
693,to,O
693,address,O
693,traffic,O
693,conditions,O
693,and,O
693,log,O
693,issue,O
693,for,O
693,further,B-C-8
693,examination,I-C-8
693,.,O
694,safety,B-C-4
694,precaution,I-C-4
694,:,O
694,the,O
694,vehicle,O
694,was,O
694,not,O
694,performing,O
694,optimally,O
694,given,O
694,aggressive,B-C-5
694,truck,I-C-5
694,when,O
694,it,O
694,is,O
694,merging,O
694,.,O
694,test,O
694,driver,O
694,disengaged,O
694,as,O
694,a,O
694,precautionary,O
694,measure,O
694,to,O
694,address,O
694,traffic,O
694,conditions,O
694,and,O
694,log,O
694,issue,O
694,for,O
694,further,B-C-8
694,examination,I-C-8
694,.,O
695,motion,B-C-2
695,and,I-C-2
695,planning,I-C-2
695,issue,I-C-2
695,:,O
695,the,O
695,vehicle,O
695,planned,O
695,a,O
695,lane,O
695,change,O
695,which,O
695,takes,O
695,a,O
695,long,O
695,time,O
695,to,O
695,complete,O
695,the,O
695,process,O
695,.,O
695,test,O
695,driver,O
695,disengaged,O
695,and,O
695,log,O
695,the,O
695,issue,O
695,for,O
695,further,B-C-8
695,examination,I-C-8
695,.,O
696,safety,B-C-4
696,precaution,I-C-4
696,:,O
696,the,O
696,vehicle,O
696,was,O
696,not,O
696,performing,O
696,optimally,O
696,given,O
696,aggressive,B-C-5
696,vehicles,I-C-5
696,when,O
696,it,O
696,is,O
696,merging,O
696,.,O
696,test,O
696,driver,O
696,disengaged,O
696,as,O
696,a,O
696,precautionary,O
696,measure,O
696,to,O
696,address,O
696,traffic,O
696,conditions,O
696,and,O
696,log,O
696,issue,O
696,.,O
697,control,B-C-3
697,issue,I-C-3
697,:,O
697,the,O
697,vehicle,O
697,control,O
697,performance,O
697,was,O
697,not,O
697,ideal,O
697,for,O
697,the,O
697,curve,O
697,",",O
697,and,O
697,a,O
697,fine,O
697,tuning,O
697,is,O
697,needed,O
697,for,O
697,the,O
697,control,O
697,parameters,O
697,.,O
697,test,O
697,driver,O
697,disengaged,O
697,and,O
697,log,O
697,the,O
697,issue,O
697,for,O
697,further,B-C-8
697,examination,I-C-8
697,.,O
698,safety,B-C-4
698,precaution,I-C-4
698,:,O
698,the,O
698,vehicle,O
698,was,O
698,not,O
698,performing,O
698,optimally,O
698,given,O
698,aggressive,B-C-5
698,vehicles,I-C-5
698,or,O
698,heavy,B-C-6
698,traffic,I-C-6
698,.,O
698,test,O
698,driver,O
698,disengaged,O
698,as,O
698,a,O
698,precautionary,O
698,measure,O
698,to,O
698,address,O
698,traffic,O
698,conditions,O
698,and,O
698,log,O
698,issue,O
698,.,O
699,motion,B-C-2
699,and,I-C-2
699,planning,I-C-2
699,issue,I-C-2
699,:,O
699,the,O
699,vehicle,O
699,took,O
699,too,O
699,long,O
699,time,O
699,to,O
699,accelerate,O
699,after,O
699,a,O
699,stop,O
699,.,O
699,test,O
699,driver,O
699,disengaged,O
699,the,O
699,vehicle,O
699,and,O
699,log,O
699,the,O
699,issue,O
699,for,O
699,further,B-C-8
699,examination,I-C-8
700,perception,B-C-0
700,issue,I-C-0
700,:,O
700,the,O
700,vehicle,O
